species,scheme,metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
Cronobacter sakazakii,qualibact-v1.0,Total_Coding_Sequences,non-normal,4172.448298429319,117.3355034232896,4173.0,4082.0,4254.0,172.0,3881.0,4481.0,3926.27,4463.0,3964.35,4407.0,3926.27,4714.0,3964.35,4407.0,Cronobacter sakazakii,1528,29,normal,4315.206896551724,160.1715415142723,4318.0,4212.0,4383.0,171.0,4032.0,4714.0,4032.84,4712.18,4036.2,4704.9,0.4342615995667088,2.1486045588974948e-05,142.75859812240475
Cronobacter sakazakii,qualibact-v1.0,Genome_Size,non-normal,4522726.658376964,95102.96166064835,4532769.5,4445669.25,4584013.0,138343.75,4283569.0,4791059.0,4316019.725,4775052.12,4348014.725,4699796.4,4268675.0,4908057.0,4348014.72,4699796.4,Cronobacter sakazakii,1528,29,non-normal,4527580.206896552,135789.22538902084,4516740.0,4444303.0,4585350.0,141047.0,4268675.0,4908057.0,4275214.12,4901935.08,4301370.6,4877447.4,0.11274598302942769,0.8223983293138193,26758.440828669438
Cronobacter turicensis,qualibact-v1.0,N50,non-normal,471239.9417475728,160405.5147067772,479756.0,376322.0,544018.0,167696.0,192430.0,1154800.0,194054.35,1126184.9199999997,217124.55,840832.6000000003,194054.35,1126184.92,217124.55,840832.6,Cronobacter turicensis,103,0,,,,,,,,,,,,,,,,
Cronobacter turicensis,qualibact-v1.0,number,non-normal,44.19417475728155,18.206505959970208,39.0,33.0,51.0,18.0,18.0,106.0,18.51,102.42999999999996,20.0,93.25000000000001,18.51,102.43,20.0,93.25,Cronobacter turicensis,103,0,,,,,,,,,,,,,,,,
Cronobacter turicensis,qualibact-v1.0,longest,non-normal,1034986.3106796116,400492.9768722307,881240.0,772548.0,1249862.0,477314.0,465564.0,1937499.0,477272.07,1920476.2199999997,508585.6,1882454.5,477272.07,1920476.22,508585.6,1882454.5,Cronobacter turicensis,103,0,,,,,,,,,,,,,,,,
Cronobacter turicensis,qualibact-v1.0,GC_Content,non-normal,57.32214271844661,0.19977552966468168,57.3112,57.109849999999994,57.4875,0.3776500000000027,56.9515,57.6563,56.957569,57.656249,57.011025000000004,57.651325,56.9576,57.6562,57.011,57.6513,Cronobacter turicensis,103,5,insufficient_data,57.350300000000004,0.14921713038388038,57.3123,57.2802,57.432,0.1518000000000015,57.1422,57.5848,57.144960000000005,57.581744,57.156000000000006,57.569520000000004,0.27184466019417475,0.7916532907716122,0.06281786407767015
Cronobacter turicensis,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,98.33,100.0,100.0,100.0,Cronobacter turicensis,103,5,insufficient_data,98.64399999999999,0.27155846515989973,98.62,98.37,98.89,0.519999999999996,98.33,99.01,98.3308,99.00760000000001,98.334,98.998,1.0,1.794217981839213e-08,1.3559999999999974
Cronobacter turicensis,qualibact-v1.0,Contamination,non-normal,0.05776699029126213,0.08655131525572012,0.04,0.02,0.065,0.045,0.0,0.72,0.0,0.5822999999999986,0.0,0.22250000000000014,0.0,1.48,0.0,0.22,Cronobacter turicensis,103,5,insufficient_data,1.012,0.43310045024220417,1.02,0.91,1.39,0.47999999999999987,0.26,1.48,0.273,1.4782,0.325,1.4709999999999999,0.9805825242718447,3.7678577618623454e-07,0.9542330097087378
Cronobacter turicensis,qualibact-v1.0,Total_Coding_Sequences,normal,4168.640776699029,115.47057409960291,4145.0,4086.0,4236.0,150.0,3975.0,4465.0,3975.51,4462.45,3978.1,4438.0,3975.51,4462.45,3978.1,4438.0,Cronobacter turicensis,103,5,insufficient_data,4345.6,85.80815812030929,4347.0,4329.0,4421.0,92.0,4195.0,4436.0,4197.68,4435.7,4208.4,4434.5,0.6640776699029126,0.014118647472553307,178.2407766990291
Cronobacter turicensis,qualibact-v1.0,Genome_Size,normal,4574803.514563107,92098.11539177013,4581612.0,4512432.5,4628355.0,115922.5,4391773.0,4808532.0,4392205.48,4808084.73,4396622.6,4769557.75,4392205.48,4808084.73,4396622.6,4769557.75,Cronobacter turicensis,103,5,insufficient_data,4590816.2,60015.82735712305,4603753.0,4554702.0,4628621.0,73919.0,4496895.0,4670110.0,4498051.14,4669280.22,4502675.7,4665961.1,0.2174757281553398,0.936489743137601,31177.83106796116
Curtobacterium flaccumfaciens,qualibact-v1.0,N50,non-normal,187113.9756097561,104595.44836685986,163574.0,109896.5,222326.0,112429.5,37453.0,479036.0,38483.9,479035.39,56170.95,478647.60000000003,38483.9,479035.39,56170.95,478647.6,Curtobacterium flaccumfaciens,123,0,,,,,,,,,,,,,,,,
Curtobacterium flaccumfaciens,qualibact-v1.0,number,non-normal,62.82113821138211,33.21867251385166,54.0,41.0,79.0,38.0,18.0,212.0,19.83,202.24,25.200000000000003,170.7500000000001,19.83,202.24,25.2,170.75,Curtobacterium flaccumfaciens,123,0,,,,,,,,,,,,,,,,
Curtobacterium flaccumfaciens,qualibact-v1.0,longest,non-normal,489337.162601626,208106.15344575906,382617.0,353104.5,665509.0,312404.5,123786.0,922086.0,159190.4,921923.74,189322.55000000002,921818.0,159190.4,921923.74,189322.55,921818.0,Curtobacterium flaccumfaciens,123,0,,,,,,,,,,,,,,,,
Curtobacterium flaccumfaciens,qualibact-v1.0,GC_Content,non-normal,71.0107975609756,0.056700663828601,71.0254,70.99785,71.03790000000001,0.04005000000000791,70.8022,71.2928,70.803969,71.16683499999999,70.86493499999999,71.084295,70.3678,71.1668,70.8649,71.0843,Curtobacterium flaccumfaciens,123,25,non-normal,70.827332,0.1554598384664019,70.8276,70.7581,70.9361,0.17799999999999727,70.3678,71.0796,70.392628,71.07432,70.49194,71.0532,0.6780487804878049,7.29932191820069e-10,0.183465560975609
Curtobacterium flaccumfaciens,qualibact-v1.0,Completeness_Specific,non-normal,99.9880487804878,0.01323081747410506,99.99,99.99,99.99,0.0,99.9,100.0,99.9,100.0,99.9605,100.0,89.8,100.0,99.96,100.0,Curtobacterium flaccumfaciens,123,25,non-normal,92.6068,0.9976962263134005,92.73,92.23,93.19,0.9599999999999937,89.8,93.98,89.8108,93.97160000000001,89.854,93.938,1.0,1.4740219497999335e-28,7.3812487804878
Curtobacterium flaccumfaciens,qualibact-v1.0,Contamination,non-normal,0.25097560975609756,0.10340082742624972,0.24,0.235,0.27,0.03500000000000003,0.02,0.96,0.0444,0.899,0.07,0.29,0.04,9.47,0.07,0.29,Curtobacterium flaccumfaciens,123,25,normal,7.2592,1.1098393397244486,7.3,6.1,8.17,2.0700000000000003,5.12,9.47,5.204,9.3896,5.54,9.068,1.0,1.4740219497999335e-28,7.008224390243901
Curtobacterium flaccumfaciens,qualibact-v1.0,Total_Coding_Sequences,non-normal,3546.9268292682927,43.972121754271505,3550.0,3539.5,3565.0,25.5,3403.0,3750.0,3404.22,3685.34,3445.05,3639.55,3404.22,3815.0,3445.05,3639.55,Curtobacterium flaccumfaciens,123,25,normal,3643.68,88.77194151307044,3619.0,3577.0,3725.0,148.0,3511.0,3815.0,3512.56,3810.8,3518.8,3794.0,0.671219512195122,1.2349845851560514e-09,97.01463414634146
Curtobacterium flaccumfaciens,qualibact-v1.0,Genome_Size,non-normal,3736738.5853658537,31957.831188540204,3742399.0,3741113.5,3744007.5,2894.0,3601199.0,3907125.0,3602627.62,3851579.62,3653229.85,3761820.8,3602627.62,3970624.0,3653229.85,3761820.8,Curtobacterium flaccumfaciens,123,25,non-normal,3812630.24,90821.00328460592,3779300.0,3748070.0,3922827.0,174757.0,3671850.0,3970624.0,3674466.12,3967477.2399999998,3684930.6,3954890.2,0.6786991869918699,7.006615526634967e-10,77842.01430894308
Cutibacterium acnes,qualibact-v1.0,N50,non-normal,372441.6233624454,247818.25246764388,299874.5,177881.5,661646.5,483765.0,14498.0,893694.0,19709.575,893449.125,40488.375,884474.0,19709.58,893449.12,40488.38,884474.0,Cutibacterium acnes,916,0,,,,,,,,,,,,,,,,
Cutibacterium acnes,qualibact-v1.0,number,non-normal,33.133187772925766,35.43349375037345,24.0,16.0,34.0,18.0,7.0,363.0,8.0,231.22499999999923,10.0,133.375,8.0,231.22,10.0,133.38,Cutibacterium acnes,916,0,,,,,,,,,,,,,,,,
Cutibacterium acnes,qualibact-v1.0,longest,non-normal,625889.0644104803,246292.2880446964,683259.0,427946.5,833780.0,405833.5,55806.0,1177207.0,87156.425,1009260.075,135015.875,991284.625,87156.42,1009260.08,135015.88,991284.62,Cutibacterium acnes,916,0,,,,,,,,,,,,,,,,
Cutibacterium acnes,qualibact-v1.0,GC_Content,non-normal,60.08789104803493,0.05795735319058277,60.067350000000005,60.052675,60.113825000000006,0.06115000000000492,59.8638,60.2382,59.955575,60.235785,59.9946875,60.2322375,59.9556,60.2358,59.9947,60.2322,Cutibacterium acnes,916,48,non-normal,60.0427875,0.03903831784819439,60.028,60.020725,60.0419,0.0211749999999995,59.9862,60.1615,59.991440499999996,60.1609595,60.008604999999996,60.15381,0.6278202328966521,8.094057014171094e-18,0.04680263828238746
Cutibacterium acnes,qualibact-v1.0,Completeness_Specific,non-normal,99.97183406113537,0.24087023535689683,100.0,99.99,100.0,0.010000000000005116,96.2,100.0,98.518,100.0,99.9,100.0,95.37,100.0,99.9,100.0,Cutibacterium acnes,916,48,non-normal,97.40125,0.4186168942680964,97.48,97.25750000000001,97.66,0.4024999999999892,95.37,97.84,95.66845,97.83765,96.654,97.83,0.9956331877729258,1.2838274643698319e-76,2.57058406113537
Cutibacterium acnes,qualibact-v1.0,Contamination,non-normal,0.4238209606986899,0.3090873073714227,0.365,0.2675,0.57,0.30249999999999994,0.0,3.2,0.01,1.7862499999999886,0.05,1.37125,0.01,1.79,0.05,1.37,Cutibacterium acnes,916,48,non-normal,0.6058333333333333,0.12020526425891487,0.62,0.62,0.62,0.0,0.37,1.08,0.37,1.0212500000000002,0.37,0.83,0.6541120815138283,1.6797286148561108e-19,0.22797489082969433
Cutibacterium acnes,qualibact-v1.0,Total_Coding_Sequences,non-normal,2368.03384279476,52.11330818130567,2364.0,2325.0,2389.0,64.0,2286.0,2789.0,2296.3,2578.7,2305.0,2499.375,2296.3,2578.7,2305.0,2499.38,Cutibacterium acnes,916,48,normal,2461.8125,28.765326530680415,2451.0,2443.0,2482.0,39.0,2405.0,2524.0,2406.175,2522.59,2410.35,2517.3,0.8394286754002911,1.0511428408847778e-35,95.76118995633189
Cutibacterium acnes,qualibact-v1.0,Genome_Size,non-normal,2520525.424672489,37916.91839216187,2531287.0,2482823.25,2545674.0,62850.75,2391335.0,2735454.0,2454010.9,2661991.5749999997,2463476.5,2598378.625,2454010.9,2661991.57,2463476.5,2598378.62,Cutibacterium acnes,916,48,non-normal,2520533.3125,28562.304615054738,2501659.0,2494574.0,2549945.75,55371.75,2488626.0,2560907.0,2488860.295,2560886.32,2490032.15,2560789.775,0.31768558951965065,0.00013666471176000994,14801.749909024746
Deinococcus radiodurans,qualibact-v1.0,N50,non-normal,109297.98692810457,44459.425115430815,115616.0,99132.0,149503.0,50371.0,13725.0,155709.0,14399.88,155709.0,15657.2,155708.0,14399.88,155709.0,15657.2,155708.0,Deinococcus radiodurans,153,0,,,,,,,,,,,,,,,,
Deinococcus radiodurans,qualibact-v1.0,number,non-normal,116.0,83.03554636891549,81.0,69.0,118.0,49.0,61.0,472.0,61.0,465.1600000000001,63.0,419.19999999999993,61.0,465.16,63.0,419.2,Deinococcus radiodurans,153,0,,,,,,,,,,,,,,,,
Deinococcus radiodurans,qualibact-v1.0,longest,non-normal,273119.4248366013,99872.4886326673,302412.0,221791.0,360203.0,138412.0,43160.0,385443.0,52916.12,384750.64,64147.6,384356.0,52916.12,384750.64,64147.6,384356.0,Deinococcus radiodurans,153,0,,,,,,,,,,,,,,,,
Deinococcus radiodurans,qualibact-v1.0,GC_Content,non-normal,66.72633398692811,0.05632786626609699,66.7355,66.7206,66.7479,0.02729999999999677,66.4645,66.8917,66.484412,66.886684,66.53322,66.79844,66.4844,66.8867,66.5332,66.7984,Deinococcus radiodurans,153,14,normal,66.64097857142858,0.020119044942237384,66.6439,66.632575,66.65355000000001,0.02097500000000707,66.5906,66.6682,66.592147,66.6681935,66.59833499999999,66.6681675,0.9281045751633987,1.037055696730421e-13,0.09104169000933694
Deinococcus radiodurans,qualibact-v1.0,Completeness_Specific,non-normal,99.62588235294116,1.2751934516379655,99.91,99.89,99.92,0.030000000000001137,90.46,99.97,91.5468,99.97,95.536,99.944,91.55,99.97,95.54,99.94,Deinococcus radiodurans,153,14,normal,96.92214285714286,1.4433551120884411,96.61500000000001,96.2125,98.21,1.997499999999988,93.5,98.98,93.6417,98.96895,94.2085,98.92475,0.954248366013072,2.7052765047600947e-15,2.769752567693744
Deinococcus radiodurans,qualibact-v1.0,Contamination,non-normal,0.024183006535947713,0.011121102773936315,0.02,0.02,0.03,0.009999999999999998,0.0,0.08,0.007600000000000001,0.08,0.01,0.06199999999999989,0.01,1.12,0.01,0.06,Deinococcus radiodurans,153,14,non-normal,0.3814285714285715,0.27341379270405575,0.24,0.21000000000000002,0.41,0.19999999999999996,0.16,1.12,0.1613,1.1050500000000003,0.1665,1.0452499999999998,1.0,2.326519181940227e-20,0.3572455648926237
Deinococcus radiodurans,qualibact-v1.0,Total_Coding_Sequences,non-normal,3165.1960784313724,74.81524597548906,3140.0,3129.0,3173.0,44.0,3078.0,3505.0,3092.44,3491.32,3108.4,3435.3999999999996,3092.44,3491.32,3108.4,3435.4,Deinococcus radiodurans,153,14,normal,3216.785714285714,51.497820441297144,3214.5,3181.75,3256.75,75.0,3134.0,3304.0,3134.39,3302.83,3135.95,3298.15,0.5901027077497666,8.630079582207885e-05,66.58683473389354
Deinococcus radiodurans,qualibact-v1.0,Genome_Size,non-normal,3246504.843137255,10754.971287137812,3249170.0,3242462.0,3252888.0,10426.0,3198919.0,3266700.0,3201471.08,3266530.52,3210314.6,3258207.2,3193850.0,3344765.0,3210314.6,3258207.2,Deinococcus radiodurans,153,14,normal,3264283.6428571427,39374.995304502474,3281131.0,3235258.25,3283914.25,48656.0,3193850.0,3344765.0,3194259.76,3340884.89,3195898.8,3325364.4499999997,0.6428571428571429,1.112000315334422e-05,31322.305788982256
Dichelobacter nodosus,qualibact-v1.0,N50,non-normal,204600.42,85405.79327362363,194798.0,143318.5,237452.75,94134.25,51304.0,383514.0,61387.575,381367.65499999997,72544.175,378023.65,61387.58,381367.66,72544.18,378023.65,Dichelobacter nodosus,150,0,,,,,,,,,,,,,,,,
Dichelobacter nodosus,qualibact-v1.0,number,non-normal,32.973333333333336,16.680506253974695,28.0,22.25,40.75,18.5,9.0,95.0,9.745,94.255,11.0,78.10000000000002,9.74,94.26,11.0,78.1,Dichelobacter nodosus,150,0,,,,,,,,,,,,,,,,
Dichelobacter nodosus,qualibact-v1.0,longest,normal,304878.5933333333,73233.60984940332,315211.0,241548.25,346908.0,105359.75,111762.0,477661.0,134099.335,458717.1399999999,164205.275,451359.975,134099.34,458717.14,164205.28,451359.98,Dichelobacter nodosus,150,0,,,,,,,,,,,,,,,,
Dichelobacter nodosus,qualibact-v1.0,GC_Content,non-normal,44.06063866666667,0.1380381115425092,44.03735,43.96205,44.09795,0.13589999999999947,43.8206,44.4182,43.827453999999996,44.411792999999996,43.863135,44.39776,43.8275,44.4118,43.8631,44.3978,Dichelobacter nodosus,150,17,normal,44.193305882352945,0.11092834714666958,44.1801,44.1233,44.2889,0.16559999999999775,43.9593,44.3958,43.967363999999996,44.388176,43.99962,44.35768,0.5835294117647059,1.9745968616810022e-05,0.13658972549019674
Dichelobacter nodosus,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,97.09,100.0,100.0,100.0,Dichelobacter nodosus,150,17,non-normal,98.54529411764706,0.4811397943738428,98.58,98.51,98.86,0.3499999999999943,97.09,99.15,97.13640000000001,99.14760000000001,97.322,99.138,1.0,2.7030547019173093e-23,1.4547058823529397
Dichelobacter nodosus,qualibact-v1.0,Contamination,non-normal,0.09646666666666666,0.5832485309787663,0.0,0.0,0.0,0.0,0.0,4.52,0.0,4.043199999999997,0.0,0.7002500000000051,0.0,4.04,0.0,0.7,Dichelobacter nodosus,150,17,non-normal,0.2658823529411765,0.10599993471304381,0.2,0.2,0.25,0.04999999999999999,0.2,0.49,0.2,0.49,0.2,0.49,0.96,2.728652629944464e-18,0.3247490196078432
Dichelobacter nodosus,qualibact-v1.0,Total_Coding_Sequences,non-normal,1267.02,52.55187532334122,1256.5,1219.5,1289.75,70.25,1202.0,1409.0,1203.49,1406.7649999999999,1206.0,1394.65,1203.49,1422.0,1206.0,1394.65,Dichelobacter nodosus,150,17,normal,1334.1176470588234,49.279374462393946,1351.0,1277.0,1369.0,92.0,1262.0,1422.0,1262.4,1418.4,1264.0,1404.0,0.56,5.200717565717013e-05,67.09764705882353
Dichelobacter nodosus,qualibact-v1.0,Genome_Size,non-normal,1349921.84,42120.765308666145,1341179.5,1313971.0,1370030.75,56059.75,1295699.0,1458752.0,1296774.035,1458286.375,1299637.125,1447655.5,1296774.03,1466660.0,1299637.12,1447655.5,Dichelobacter nodosus,150,17,normal,1384790.1764705882,45648.07691488965,1392350.0,1338131.0,1423842.0,85711.0,1317479.0,1466660.0,1317681.08,1463332.16,1318489.4,1450020.8,0.4470588235294118,0.0026968461510437284,35126.47529411764
Elizabethkingia anophelis,qualibact-v1.0,N50,non-normal,479975.1525423729,210820.78316094112,486712.0,273507.0,617166.0,343659.0,107080.0,1099966.0,116025.55,1035131.0,162266.0,894323.25,116025.55,1035131.0,162266.0,894323.25,Elizabethkingia anophelis,531,0,,,,,,,,,,,,,,,,
Elizabethkingia anophelis,qualibact-v1.0,number,non-normal,36.72316384180791,20.71601112474178,32.0,19.0,49.0,30.0,8.0,105.0,9.65,96.75000000000011,12.0,86.0,9.65,96.75,12.0,86.0,Elizabethkingia anophelis,531,0,,,,,,,,,,,,,,,,
Elizabethkingia anophelis,qualibact-v1.0,longest,non-normal,902455.6346516007,362916.5383634588,784454.0,640545.5,1190810.0,550264.5,295918.0,1607305.0,349275.5,1556302.3000000003,388660.25,1544838.0,349275.5,1556302.3,388660.25,1544838.0,Elizabethkingia anophelis,531,0,,,,,,,,,,,,,,,,
Elizabethkingia anophelis,qualibact-v1.0,GC_Content,non-normal,35.59218210922787,0.09141301876686356,35.5789,35.53665,35.67755,0.14089999999999492,35.3169,35.8027,35.372699999999995,35.787275,35.4348,35.77215,35.3727,35.9704,35.4348,35.7722,Elizabethkingia anophelis,531,115,normal,35.693249565217386,0.12635146314523407,35.6844,35.62565,35.80815,0.18249999999999744,35.3788,35.9704,35.3788,35.957974,35.44204,35.885135,0.4005895357406043,3.897852309261161e-14,0.10197501351019382
Elizabethkingia anophelis,qualibact-v1.0,Completeness_Specific,non-normal,99.99762711864408,0.004298243299801012,100.0,100.0,100.0,0.0,99.98,100.0,99.99,100.0,99.99,100.0,94.63,100.0,99.99,100.0,Elizabethkingia anophelis,531,115,non-normal,96.36478260869565,0.8577212964047461,96.46,95.82,96.87,1.0500000000000114,94.63,98.92,94.6927,98.8972,94.919,98.88,1.0,1.920712665390684e-130,3.6328445099484146
Elizabethkingia anophelis,qualibact-v1.0,Contamination,non-normal,0.3099623352165725,0.21433995933341843,0.3,0.14,0.44,0.3,0.0,0.87,0.0,0.86,0.0,0.82,0.0,5.72,0.0,0.82,Elizabethkingia anophelis,531,115,non-normal,2.3813043478260867,0.9498086962890546,2.39,1.76,2.665,0.905,0.62,5.72,0.62,5.286799999999994,0.62,4.624499999999998,0.9478260869565217,2.378161444173166e-101,2.0713420126095143
Elizabethkingia anophelis,qualibact-v1.0,Total_Coding_Sequences,non-normal,3794.828625235405,171.29676787207853,3782.0,3641.5,3973.5,332.0,3458.0,4143.0,3491.55,4128.85,3515.0,4059.75,3491.55,4128.85,3515.0,4059.75,Elizabethkingia anophelis,531,115,non-normal,3763.878260869565,125.96425633978987,3772.0,3647.5,3868.0,220.5,3523.0,4074.0,3538.96,4068.2999999999997,3551.85,3989.2,0.2540735282076476,7.270990185963449e-06,44.019814951281425
Elizabethkingia anophelis,qualibact-v1.0,Genome_Size,non-normal,4086872.5197740113,139756.27830641915,4104697.0,3956018.0,4231226.0,275208.0,3793475.0,4394868.0,3814988.85,4334993.6,3843475.0,4286086.25,3814988.85,4369828.0,3843475.0,4286086.25,Elizabethkingia anophelis,531,115,non-normal,4075998.747826087,117935.00220153276,4093812.0,3974237.0,4174630.5,200393.5,3853453.0,4369828.0,3861438.13,4339238.949999999,3876194.25,4286002.149999999,0.21059526733808237,0.0003685941333790238,24832.14296241709
Enterobacter asburiae,qualibact-v1.0,N50,non-normal,269238.89361702127,184500.04733858688,217016.0,134008.0,340131.0,206123.0,20744.0,1125241.0,29418.75,887571.125,72742.5,804208.125,29418.75,887571.12,72742.5,804208.12,Enterobacter asburiae,376,0,,,,,,,,,,,,,,,,
Enterobacter asburiae,qualibact-v1.0,number,non-normal,125.17819148936171,71.21007767645487,116.0,70.0,162.25,92.25,28.0,619.0,29.0,467.125,37.0,263.0,29.0,467.12,37.0,263.0,Enterobacter asburiae,376,0,,,,,,,,,,,,,,,,
Enterobacter asburiae,qualibact-v1.0,longest,non-normal,750620.4707446808,472298.6073689822,625359.5,381426.0,930112.0,548686.0,105689.0,2316784.0,111212.875,2232021.625,215845.875,1973212.875,111212.88,2232021.62,215845.88,1973212.88,Enterobacter asburiae,376,0,,,,,,,,,,,,,,,,
Enterobacter asburiae,qualibact-v1.0,GC_Content,non-normal,55.60085425531915,0.29482424070524504,55.59665,55.415,55.78545,0.37044999999999817,54.6549,57.2754,54.8988125,56.197425,55.0281875,56.093825,54.8988,56.1974,55.0282,56.0938,Enterobacter asburiae,376,71,normal,55.603050704225346,0.31585028093116035,55.5748,55.4224,55.8771,0.45469999999999544,54.9428,56.1178,54.94525,56.10828,54.9744,56.078525,0.11432424333233443,0.38284966821177274,0.04808423733892725
Enterobacter asburiae,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,96.4,100.0,100.0,100.0,Enterobacter asburiae,376,71,non-normal,99.08478873239437,0.6546967025023164,99.32,98.95,99.55,0.5999999999999943,96.4,99.82,96.58550000000001,99.73949999999999,97.035,99.57499999999999,1.0,4.085299467763546e-84,0.9152112676056353
